time_sec,value
3.302752,132.522715
3.429781,132.522715
3.556810,132.522715
3.683839,132.522715
3.810868,132.522715
3.937897,132.522715
4.064926,132.522715
4.191955,132.437199
4.318984,132.437199
4.446013,132.437199
4.573042,132.437199
4.700071,132.437199
4.827100,132.437199
4.954128,132.437199
5.081157,132.437199
5.208186,132.950294
5.335215,132.950294
5.462244,133.121325
5.589273,133.121325
5.716302,134.361304
5.843331,134.361304
5.970360,134.361304
6.097389,134.361304
6.224418,134.361304
6.351447,134.361304
6.478476,134.361304
6.605505,134.361304
6.732534,136.157135
6.859562,136.199893
6.986591,136.199893
7.113620,136.199893
7.240649,136.884019
7.367678,137.311598
7.494707,137.311598
7.621736,137.482630
7.748765,137.482630
7.875794,137.482630
8.002823,137.482630
8.129852,139.021913
8.256881,139.021913
8.383910,139.235703
8.510939,139.235703
8.637968,139.235703
8.764996,139.235703
8.892025,140.903260
9.019054,140.903260
9.146083,141.245323
9.273112,141.245323
9.400141,141.587386
9.527170,141.587386
9.654199,141.587386
9.781228,141.587386
9.908257,141.587386
10.035286,141.587386
10.162315,141.587386
10.289344,141.587386
10.416373,141.501871
10.543402,141.501871
10.670430,139.235703
10.797459,139.235703
10.924488,139.235703
11.051517,139.192945
11.178546,139.192945
11.305575,134.361304
11.432604,134.361304
11.559633,129.230358
11.686662,129.230358
11.813691,129.230358
11.940720,129.230358
12.067749,127.990379
12.194778,127.990379
12.321807,127.819348
12.448836,127.819348
12.575865,129.230358
12.702893,129.230358
12.829922,131.411010
12.956951,131.411010
13.083980,131.667557
13.211009,131.667557
13.338038,131.667557
13.465067,131.667557
13.592096,131.753073
13.719125,131.753073
13.846154,132.180652
13.973183,132.180652
14.100212,132.266168
14.227241,132.266168
14.354270,132.266168
14.481299,132.266168
14.608327,132.266168
14.735356,132.266168
14.862385,132.266168
14.989414,132.266168
15.116443,132.266168
15.243472,132.266168
15.370501,132.009621
15.497530,132.009621
15.624559,131.582042
15.751588,131.582042
15.878617,128.931053
16.005646,128.931053
16.132675,128.931053
16.259704,127.477285
16.386733,127.477285
16.513761,127.391769
16.640790,127.391769
16.767819,127.306253
16.894848,127.306253
17.021877,122.517370
17.148906,122.517370
17.275935,121.149118
17.402964,121.149118
17.529993,118.327098
17.657022,118.327098
17.784051,117.300909
17.911080,117.300909
18.038109,114.179583
18.165138,114.179583
18.292167,114.179583
18.419195,116.830572
18.546224,118.754677
18.673253,118.754677
18.800282,122.517370
18.927311,122.517370
19.054340,122.517370
19.181369,122.517370
19.308398,122.517370
19.435427,122.517370
19.562456,122.517370
19.689485,122.517370
19.816514,126.365580
19.943543,126.365580
20.070572,126.451096
20.197601,126.451096
20.324629,129.230358
20.451658,129.230358
20.578687,129.230358
20.705716,129.230358
20.832745,129.230358
20.959774,129.230358
21.086803,129.230358
21.213832,129.230358
21.340861,129.230358
21.467890,129.230358
21.594919,129.230358
21.721948,129.230358
21.848977,129.230358
21.976006,129.230358
22.103035,127.220738
22.230064,127.220738
22.357092,127.220738
22.484121,127.220738
22.611150,126.023517
22.738179,126.023517
22.865208,117.685730
22.992237,117.685730
23.119266,117.685730
23.246295,117.685730
23.373324,117.685730
23.500353,117.685730
23.627382,117.685730
23.754411,117.685730
23.881440,117.685730
24.008469,117.685730
24.135498,117.685730
24.262526,117.300909
24.389555,117.300909
26.294989,59.363976
26.422018,59.363976
26.549047,59.363976
26.676076,59.363976
26.803105,59.363976
26.930134,59.363976
27.057163,59.363976
27.184192,59.363976
27.311221,59.363976
27.438250,59.363976
28.073394,123.757349
28.200423,123.800107
28.327452,123.842865
28.454481,123.885623
28.581510,123.971138
28.708539,123.971138
28.835568,123.971138
28.962597,123.971138
29.089626,123.971138
29.216655,123.971138
29.343684,123.971138
29.470713,123.971138
29.724771,127.391769
29.851800,127.391769
29.978829,129.230358
30.105857,129.230358
30.232886,129.230358
30.359915,129.230358
30.486944,137.397114
30.613973,137.397114
30.741002,137.397114
30.868031,137.397114
30.995060,137.397114
31.122089,137.397114
31.249118,137.397114
31.376147,137.397114
31.757234,137.910208
31.884263,137.910208
32.011291,137.910208
32.138320,137.910208
32.265349,137.910208
32.392378,137.910208
32.519407,137.910208
32.646436,137.910208
32.773465,137.482630
32.900494,137.482630
33.027523,137.482630
33.154552,137.482630
33.281581,134.147515
33.408610,134.147515
33.535639,133.976483
33.662668,133.976483
33.789697,134.233030
33.916725,134.233030
34.043754,134.361304
34.170783,134.361304
34.297812,136.456440
34.424841,136.456440
34.551870,136.456440
34.678899,136.456440
34.805928,136.456440
34.932957,136.456440
35.059986,136.456440
35.187015,136.456440
35.314044,136.456440
35.441073,136.456440
35.568102,132.693747
35.695131,132.693747
35.822159,132.693747
35.949188,132.650989
36.076217,132.608231
36.203246,132.565473
36.330275,132.180652
36.457304,132.180652
36.584333,132.180652
36.711362,132.180652
36.838391,132.180652
36.965420,129.230358
37.092449,129.230358
37.219478,133.249599
37.346507,133.377873
37.473536,133.377873
37.600565,133.377873
37.727594,133.677178
37.854622,134.361304
37.981651,134.361304
38.108680,134.361304
38.235709,134.361304
38.362738,134.361304
38.489767,134.361304
38.616796,134.361304
38.743825,134.361304
38.870854,134.361304
38.997883,134.361304
39.124912,134.361304
39.251941,133.719936
39.378970,133.719936
39.505999,133.719936
39.633028,133.719936
39.760056,133.463389
39.887085,133.463389
40.014114,132.266168
40.141143,132.266168
40.268172,132.180652
40.395201,132.180652
40.522230,132.009621
40.649259,132.009621
40.776288,132.009621
40.903317,132.009621
41.030346,131.325494
41.157375,131.325494
41.284404,129.230358
41.411433,129.230358
41.538462,129.230358
41.665490,129.230358
41.792519,129.230358
41.919548,129.230358
42.046577,129.230358
42.173606,129.230358
42.300635,129.230358
42.427664,129.230358
42.554693,129.230358
42.681722,129.230358
42.808751,127.733832
42.935780,127.733832
43.062809,128.417958
43.189838,128.417958
43.316867,128.588990
43.443896,128.588990
43.570924,128.674506
43.697953,128.674506
43.824982,130.897916
43.952011,130.897916
44.079040,132.095136
44.206069,132.095136
44.333098,132.095136
44.460127,132.095136
44.587156,132.180652
44.714185,132.180652
44.841214,132.266168
44.968243,132.266168
45.095272,133.634420
45.222301,133.634420
45.349330,134.147515
45.476359,134.147515
45.603387,136.884019
