time_sec,value
0.000000,208.115127
0.127029,208.115127
0.254058,208.115127
0.381087,208.115127
0.508116,208.115127
0.635145,126.979920
1.651376,128.650602
1.778405,128.650602
1.905434,128.650602
2.032463,128.650602
2.159492,128.650602
2.286521,128.650602
2.413550,128.650602
2.540579,128.650602
2.667608,128.650602
2.794637,128.650602
2.921665,128.436412
3.048694,128.436412
3.175723,128.436412
3.302752,128.436412
3.429781,128.436412
3.556810,128.436412
3.683839,128.436412
3.810868,128.436412
3.937897,127.665328
4.064926,127.665328
4.191955,127.665328
4.318984,127.665328
4.446013,127.151272
4.573042,127.151272
4.700071,126.465863
4.827100,125.266399
4.954128,125.266399
5.081157,125.266399
5.208186,125.266399
5.335215,125.266399
5.462244,125.266399
5.589273,126.637216
5.716302,128.093708
5.843331,128.093708
5.970360,128.650602
6.097389,128.650602
6.224418,128.650602
6.351447,128.650602
6.478476,128.650602
6.605505,128.650602
6.732534,128.650602
6.859562,128.650602
6.986591,128.650602
7.113620,128.650602
7.240649,127.665328
7.367678,127.665328
7.494707,127.836680
7.621736,127.836680
7.748765,127.922356
7.875794,127.922356
8.002823,127.922356
8.129852,127.922356
8.256881,128.008032
8.383910,128.008032
8.510939,128.008032
8.637968,128.008032
8.764996,128.650602
8.892025,128.650602
9.019054,128.650602
9.146083,128.650602
9.273112,128.650602
9.400141,128.650602
9.527170,128.650602
9.654199,128.650602
9.781228,128.650602
9.908257,128.650602
10.035286,128.650602
10.162315,128.650602
10.289344,128.650602
10.416373,128.650602
10.543402,128.650602
10.670430,128.650602
10.797459,128.650602
10.924488,128.650602
11.051517,128.650602
11.178546,128.650602
11.305575,126.808568
11.432604,126.808568
11.559633,126.808568
11.686662,126.808568
11.813691,126.808568
11.940720,126.808568
12.067749,126.765730
12.194778,126.722892
12.321807,126.722892
12.448836,126.637216
12.575865,127.493976
12.702893,127.493976
12.829922,127.493976
12.956951,127.493976
13.083980,127.493976
13.211009,127.493976
13.338038,127.493976
13.465067,127.493976
13.592096,127.493976
13.719125,127.493976
13.846154,127.451138
13.973183,127.408300
14.100212,126.637216
14.227241,125.609103
14.354270,125.609103
14.481299,125.609103
14.608327,125.609103
14.735356,125.609103
14.862385,125.609103
14.989414,123.638554
15.116443,123.638554
15.243472,123.595716
15.370501,123.595716
15.497530,123.595716
15.624559,123.595716
15.751588,123.595716
15.878617,123.595716
16.005646,123.595716
16.132675,123.595716
16.259704,125.651941
16.386733,125.651941
16.513761,125.651941
16.640790,125.651941
16.767819,125.651941
16.894848,127.579652
17.021877,127.622490
17.148906,127.665328
17.275935,127.708166
17.402964,127.708166
17.529993,127.708166
17.657022,127.708166
17.784051,127.708166
17.911080,127.708166
18.038109,127.708166
18.165138,127.622490
18.292167,127.622490
18.419195,127.451138
18.546224,127.451138
18.673253,126.979920
18.800282,126.337349
18.927311,126.337349
19.054340,126.337349
19.181369,126.294511
19.308398,125.651941
19.435427,125.651941
19.562456,125.651941
19.689485,125.651941
19.816514,125.651941
19.943543,125.651941
20.070572,126.851406
20.197601,126.851406
20.324629,126.851406
20.451658,127.065596
20.578687,127.065596
20.705716,127.065596
20.832745,127.065596
20.959774,127.065596
21.086803,127.065596
21.213832,127.065596
21.467890,127.194110
21.594919,127.194110
21.721948,127.194110
21.848977,127.194110
21.976006,127.194110
22.103035,127.194110
22.230064,127.879518
22.357092,127.879518
22.484121,127.879518
22.611150,127.879518
22.738179,127.879518
22.865208,127.879518
22.992237,128.650602
23.119266,128.650602
23.246295,128.650602
23.373324,128.650602
23.500353,128.650602
23.627382,128.650602
23.754411,128.650602
23.881440,128.650602
24.516584,128.650602
24.643613,128.650602
24.770642,128.650602
24.897671,128.650602
25.024700,128.650602
25.151729,128.650602
25.278758,128.650602
25.405787,128.650602
25.532816,127.194110
25.659845,125.309237
25.786874,125.309237
25.913903,125.309237
26.040932,125.309237
26.167960,125.394913
26.294989,125.394913
26.422018,127.365462
26.549047,127.408300
26.676076,127.408300
26.803105,127.408300
26.930134,127.408300
27.057163,127.408300
27.184192,127.408300
27.311221,127.408300
27.565279,127.451138
27.692308,127.451138
27.819337,128.650602
27.946366,128.650602
28.073394,128.650602
28.200423,128.650602
28.327452,128.650602
28.454481,128.650602
28.581510,128.650602
28.708539,128.650602
28.835568,130.963855
28.962597,131.135207
29.089626,131.135207
29.216655,131.135207
29.343684,131.135207
29.470713,131.135207
29.597742,131.135207
29.724771,131.135207
29.851800,131.135207
29.978829,131.135207
30.105857,131.135207
30.232886,131.006693
30.359915,130.535475
30.486944,130.578313
30.613973,130.621151
30.741002,130.621151
30.868031,130.621151
30.995060,130.621151
31.122089,130.621151
31.249118,130.621151
31.376147,130.621151
31.503176,130.621151
31.630205,130.621151
31.757234,130.621151
31.884263,130.364123
32.011291,130.364123
32.138320,128.650602
32.265349,128.650602
32.392378,128.650602
32.519407,128.650602
32.646436,128.650602
32.773465,128.650602
32.900494,128.650602
33.027523,131.820616
33.154552,131.863454
33.281581,131.906292
33.408610,131.949130
33.535639,131.949130
33.662668,131.949130
33.789697,131.949130
33.916725,131.949130
34.043754,131.949130
34.170783,131.949130
34.297812,131.863454
34.424841,135.419009
34.551870,135.461847
34.678899,135.461847
34.805928,135.461847
34.932957,135.461847
35.059986,135.461847
35.187015,135.461847
35.314044,135.461847
35.441073,135.461847
35.568102,135.461847
35.695131,135.461847
35.822159,135.461847
35.949188,133.234270
36.076217,133.234270
36.203246,133.234270
36.330275,131.263722
36.965420,131.006693
37.092449,131.006693
37.219478,131.006693
37.346507,131.006693
37.473536,131.006693
37.600565,131.006693
37.727594,131.006693
37.854622,131.006693
37.981651,131.006693
38.108680,133.662651
38.235709,133.662651
38.362738,133.662651
38.489767,133.662651
38.616796,133.662651
38.743825,133.662651
38.870854,133.662651
38.997883,133.662651
39.124912,130.835341
40.141143,133.748327
40.268172,133.748327
40.395201,133.748327
40.522230,133.748327
40.649259,133.748327
40.776288,133.748327
40.903317,133.748327
41.030346,133.748327
42.808751,131.606426
42.935780,131.606426
43.062809,131.606426
43.189838,131.606426
43.316867,131.606426
43.443896,131.606426
43.570924,131.606426
43.697953,131.520750
43.824982,130.406961
43.952011,130.406961
44.079040,130.321285
44.206069,130.321285
44.333098,130.321285
44.460127,130.321285
44.587156,130.321285
44.714185,130.321285
44.841214,130.321285
44.968243,130.321285
45.095272,131.006693
45.222301,131.049531
45.349330,131.349398
45.476359,131.349398
45.603387,131.349398
45.730416,133.491299
45.857445,133.491299
45.984474,133.491299
46.111503,133.491299
46.238532,133.491299
46.365561,133.491299
46.492590,133.491299
46.619619,136.575636
46.746648,136.575636
46.873677,136.661312
47.000706,136.661312
47.127735,136.661312
47.254764,136.661312
47.381793,136.661312
47.508821,136.661312
47.635850,136.661312
47.762879,136.661312
47.889908,136.918340
48.016937,136.918340
48.143966,136.918340
48.270995,136.918340
48.398024,136.918340
48.525053,136.918340
48.652082,136.918340
48.779111,136.918340
48.906140,136.918340
49.033169,136.918340
49.160198,136.918340
49.287227,136.918340
49.414255,136.018742
49.541284,135.975904
49.668313,135.933066
50.938603,136.489960
51.065632,136.532798
51.192661,136.532798
51.319689,136.532798
51.446718,136.532798
51.573747,136.532798
51.700776,136.532798
51.827805,136.532798
51.954834,135.547523
52.081863,135.504685
52.208892,135.461847
52.335921,135.419009
52.462950,135.376171
54.368384,133.748327
54.495413,133.748327
54.622442,133.748327
54.749471,133.748327
54.876500,133.748327
55.003529,133.748327
55.130558,133.748327
55.257586,133.748327
55.384615,133.748327
55.511644,133.748327
55.638673,133.748327
55.765702,133.748327
65.038814,140.388220
65.165843,140.388220
65.292872,140.473896
65.419901,140.473896
65.546930,140.473896
65.673959,140.473896
65.800988,140.473896
65.928017,140.473896
66.055046,140.473896
66.182075,140.473896
66.817219,140.645248
66.944248,140.688086
67.071277,140.688086
67.198306,140.688086
67.325335,148.741633
67.452364,148.741633
67.579393,149.255689
67.706422,149.255689
67.833451,149.255689
67.960480,153.967871
68.087509,156.366801
68.214538,156.366801
68.341567,156.366801
68.468596,156.366801
68.595625,156.366801
68.722653,156.366801
68.849682,156.366801
68.976711,156.366801
69.103740,156.366801
69.230769,156.366801
69.357798,156.366801
69.484827,156.366801
69.611856,154.053548
69.738885,135.933066
69.865914,131.006693
69.992943,130.578313
70.119972,130.578313
70.247001,130.578313
70.374030,130.578313
70.501059,130.749665
70.628088,130.749665
70.755116,131.349398
70.882145,131.349398
71.009174,131.349398
71.136203,131.349398
71.263232,131.349398
71.390261,131.349398
71.517290,131.349398
71.644319,131.349398
71.771348,131.349398
71.898377,131.349398
72.025406,131.349398
72.152435,131.349398
72.279464,131.349398
72.406493,131.349398
72.533522,130.835341
72.660550,130.835341
72.787579,130.835341
72.914608,130.835341
73.041637,130.835341
73.168666,130.835341
73.295695,131.435074
73.422724,131.435074
73.549753,132.291834
73.676782,132.291834
73.803811,132.377510
73.930840,132.377510
74.057869,132.377510
74.184898,132.377510
74.311927,132.377510
74.438956,132.377510
74.565984,132.377510
74.693013,132.377510
74.820042,132.377510
74.947071,132.377510
75.074100,132.377510
75.201129,132.377510
75.328158,132.291834
75.455187,132.291834
75.582216,132.291834
75.709245,132.291834
75.836274,132.291834
75.963303,132.977242
76.090332,132.977242
76.217361,132.977242
76.344390,132.977242
76.471418,132.977242
76.598447,132.977242
76.725476,132.977242
76.852505,132.977242
76.979534,132.805890
78.122795,132.291834
78.249824,132.291834
78.376853,132.291834
78.630910,132.720214
78.757939,132.805890
78.884968,132.805890
79.011997,132.805890
79.139026,132.805890
79.266055,132.805890
79.393084,132.805890
79.520113,133.748327
79.647142,133.748327
79.774171,133.748327
79.901200,133.748327
80.028229,133.748327
80.155258,133.748327
80.282287,133.748327
80.409315,133.748327
80.536344,133.748327
80.663373,133.748327
80.790402,133.748327
80.917431,133.748327
81.044460,133.748327
81.171489,133.748327
81.298518,133.748327
81.425547,133.748327
81.552576,133.748327
81.679605,133.748327
81.806634,133.748327
81.933663,133.748327
82.060692,133.748327
82.187721,133.748327
82.314749,132.977242
82.441778,131.263722
82.568807,131.263722
82.695836,131.263722
82.822865,131.263722
82.949894,131.263722
83.076923,131.263722
83.203952,131.263722
83.330981,131.263722
83.458010,131.263722
