time_sec,value
3.937897,136.696978
4.064926,136.696978
4.191955,136.696978
4.318984,136.696978
4.446013,136.696978
4.573042,136.696978
4.700071,136.696978
4.827100,137.381653
4.954128,137.381653
5.081157,137.467237
5.208186,137.467237
5.335215,137.467237
5.462244,137.467237
5.589273,137.467237
5.716302,137.467237
5.843331,137.467237
5.970360,137.467237
6.097389,137.467237
6.224418,137.467237
6.351447,137.467237
6.478476,137.467237
6.605505,137.210484
6.732534,137.210484
6.859562,138.151912
6.986591,138.151912
7.113620,138.494250
7.240649,138.494250
7.367678,138.494250
7.494707,138.494250
7.621736,138.494250
7.748765,138.494250
7.875794,138.494250
8.002823,138.494250
8.129852,138.494250
8.256881,138.494250
8.383910,138.494250
8.510939,138.494250
8.637968,138.494250
8.764996,138.494250
8.892025,138.408665
9.019054,138.408665
9.146083,137.980744
9.273112,137.980744
9.400141,137.980744
9.527170,137.980744
9.654199,137.980744
9.781228,137.980744
9.908257,137.723990
10.035286,137.723990
10.162315,137.723990
10.289344,137.723990
10.416373,137.638406
10.543402,137.638406
10.670430,137.210484
10.797459,137.210484
10.924488,137.210484
11.051517,137.210484
11.178546,137.210484
11.305575,137.210484
11.432604,137.210484
11.559633,137.210484
11.686662,137.210484
11.813691,137.210484
11.940720,137.210484
12.067749,137.210484
12.194778,134.386200
12.321807,134.386200
12.448836,134.386200
12.575865,134.386200
12.702893,134.386200
12.829922,134.386200
12.956951,134.386200
13.083980,134.386200
13.211009,137.381653
13.338038,137.381653
13.465067,137.381653
13.592096,137.381653
13.719125,137.638406
13.846154,137.638406
13.973183,138.066328
14.100212,138.066328
14.227241,138.237497
14.354270,138.237497
14.481299,138.237497
14.608327,138.237497
14.735356,138.237497
14.862385,138.237497
14.989414,138.237497
15.116443,138.237497
15.243472,138.237497
15.370501,138.237497
15.497530,138.237497
15.624559,138.237497
15.751588,137.381653
15.878617,137.381653
16.005646,136.696978
16.132675,136.696978
16.259704,136.696978
16.386733,136.696978
16.513761,136.696978
16.640790,136.696978
16.767819,136.696978
16.894848,136.696978
17.021877,136.525809
17.148906,136.525809
17.275935,136.269056
17.402964,136.269056
17.784051,136.696978
17.911080,136.696978
18.038109,136.696978
18.165138,136.696978
18.292167,137.638406
18.419195,137.638406
18.546224,137.895159
18.673253,137.895159
18.800282,138.751003
18.927311,138.751003
19.054340,138.751003
19.181369,138.751003
19.308398,138.751003
19.435427,138.751003
19.562456,138.751003
19.689485,138.751003
19.816514,138.751003
19.943543,138.751003
20.070572,138.751003
20.197601,138.751003
20.324629,138.751003
20.451658,138.751003
20.578687,137.809575
20.705716,137.809575
20.832745,137.723990
20.959774,137.723990
21.086803,137.723990
21.213832,137.723990
21.340861,138.151912
21.467890,138.151912
21.594919,138.237497
21.721948,138.237497
21.848977,138.237497
21.976006,138.237497
