time_sec,value
13.465067,99.674902
13.592096,99.674902
13.719125,99.674902
13.846154,99.674902
13.973183,99.674902
14.100212,99.674902
14.227241,99.674902
14.354270,99.674902
70.501059,56.566970
70.628088,76.592978
70.755116,96.488947
70.882145,96.488947
71.009174,96.488947
71.136203,96.488947
71.263232,96.488947
71.390261,96.488947
71.517290,96.488947
126.520819,87.386216
126.647848,95.188557
126.774876,95.188557
126.901905,95.188557
127.028934,95.188557
127.155963,95.188557
127.282992,95.188557
127.410021,95.188557
127.537050,75.162549
289.498941,1.885566
289.625970,1.885566
289.752999,1.885566
289.880028,14.434330
290.007057,21.586476
290.134086,21.586476
290.261115,45.058518
290.388144,65.864759
290.515173,65.864759
290.642202,68.595579
290.769231,68.595579
290.896260,68.595579
291.023289,74.057217
291.150318,74.057217
291.277347,78.998700
291.404375,86.150845
291.531404,86.150845
291.658433,86.150845
291.785462,86.150845
291.912491,86.150845
292.039520,86.150845
292.166549,86.150845
298.645025,78.283485
298.772054,100.000000
298.899083,100.000000
299.026112,100.000000
299.153140,100.000000
299.280169,100.000000
299.407198,100.000000
299.534227,100.000000
299.661256,100.000000
356.062103,75.227568
356.189132,75.227568
356.316161,75.227568
356.443190,75.227568
356.570219,75.227568
356.697248,75.227568
356.824277,75.227568
356.951306,75.227568
412.462950,47.594278
412.589979,84.590377
412.717008,87.516255
412.844037,87.516255
412.971066,87.516255
413.098095,87.516255
413.225124,87.516255
413.352152,87.516255
413.479181,87.516255
413.606210,87.516255
470.261115,95.318596
470.388144,95.318596
470.515173,95.318596
470.642202,95.318596
470.769231,95.318596
470.896260,95.318596
471.023289,95.318596
471.150318,95.318596
527.297107,93.888166
527.424135,98.439532
527.551164,98.439532
527.678193,98.439532
527.805222,98.439532
527.932251,98.439532
528.059280,98.439532
528.186309,98.439532
528.313338,98.439532
768.906140,8.777633
769.033169,8.777633
769.160198,8.777633
769.287227,8.777633
769.414255,8.777633
769.541284,8.777633
769.668313,8.777633
769.795342,8.777633
769.922371,8.777633
770.049400,8.777633
770.176429,8.777633
770.303458,8.777633
770.430487,8.777633
770.557516,8.777633
770.684545,8.777633
770.811574,8.777633
770.938603,8.777633
771.065632,8.777633
771.192661,8.777633
771.319689,8.777633
771.446718,8.777633
771.573747,8.777633
771.700776,8.777633
771.827805,8.777633
771.954834,8.777633
772.081863,8.777633
772.208892,8.777633
772.335921,8.777633
772.462950,8.777633
772.589979,8.777633
772.717008,8.777633
772.844037,8.777633
772.971066,8.777633
773.098095,8.777633
773.225124,8.777633
773.352152,8.777633
773.479181,8.777633
773.606210,8.777633
773.733239,8.777633
773.860268,8.777633
773.987297,8.777633
774.114326,8.777633
774.241355,8.777633
774.368384,8.777633
774.495413,8.777633
774.622442,8.777633
774.749471,8.777633
774.876500,8.777633
775.003529,8.777633
775.130558,8.777633
775.257586,8.777633
775.384615,8.777633
776.273818,8.777633
776.400847,8.777633
776.527876,8.777633
776.654905,8.777633
776.781934,8.777633
776.908963,8.777633
777.035992,8.777633
777.163020,8.777633
777.290049,8.777633
777.417078,8.777633
777.798165,8.777633
777.925194,8.777633
778.052223,8.777633
778.179252,8.777633
778.306281,8.777633
778.433310,8.777633
778.560339,8.777633
778.687368,8.777633
778.814397,8.777633
778.941426,8.777633
779.068454,8.777633
779.195483,8.777633
779.322512,8.777633
779.449541,8.777633
779.576570,8.777633
779.703599,8.777633
780.084686,8.777633
780.211715,8.777633
780.338744,8.777633
780.465773,8.777633
780.592802,8.777633
780.719831,8.777633
780.846860,8.777633
780.973888,8.777633
781.100917,8.777633
781.227946,8.777633
781.354975,8.777633
781.482004,8.777633
781.609033,8.777633
781.736062,8.777633
781.863091,8.777633
781.990120,8.777633
782.117149,8.777633
782.244178,8.777633
782.371207,8.777633
782.498236,8.777633
782.625265,8.777633
782.752294,8.777633
782.879323,8.777633
783.006351,8.777633
783.133380,8.777633
783.260409,8.777633
783.387438,8.777633
783.514467,8.777633
783.641496,8.777633
783.768525,8.777633
783.895554,8.777633
784.022583,8.777633
812.350035,65.799740
812.477064,65.799740
812.604093,65.799740
812.731122,65.799740
812.858151,65.799740
812.985180,65.799740
813.112209,65.799740
