time_sec,value
0.000000,7.916937
0.127029,7.916937
0.254058,7.916937
0.381087,7.916937
0.508116,7.916937
0.635145,8.046723
0.762174,8.046723
0.889203,8.695652
1.016231,8.695652
1.143260,8.760545
1.270289,8.760545
1.397318,8.760545
1.524347,8.760545
1.651376,8.760545
1.778405,8.760545
1.905434,8.760545
2.032463,8.695652
2.159492,8.760545
2.286521,8.760545
2.413550,8.760545
2.540579,8.760545
2.667608,8.760545
2.794637,8.760545
2.921665,8.760545
3.048694,8.760545
3.175723,8.371188
3.302752,8.371188
3.429781,8.111616
3.556810,8.111616
3.683839,7.981830
3.810868,7.981830
3.937897,7.981830
4.064926,7.981830
4.191955,7.981830
4.318984,7.981830
4.446013,7.981830
4.573042,7.981830
4.700071,7.981830
4.827100,7.981830
4.954128,7.981830
5.081157,7.981830
5.208186,8.825438
5.335215,8.825438
5.462244,8.825438
5.589273,8.825438
5.716302,8.825438
5.843331,8.825438
5.970360,8.825438
6.097389,8.825438
6.224418,8.825438
6.351447,8.825438
6.478476,8.825438
6.605505,8.825438
6.732534,8.760545
6.859562,8.760545
6.986591,8.760545
7.113620,8.760545
7.240649,8.760545
7.367678,8.760545
7.494707,8.760545
7.621736,8.760545
7.748765,8.760545
7.875794,8.760545
8.002823,8.760545
8.129852,8.760545
8.256881,8.760545
8.383910,8.760545
8.510939,8.760545
8.637968,8.760545
8.764996,8.760545
8.892025,8.760545
9.019054,8.760545
9.146083,8.760545
9.273112,8.760545
9.400141,8.760545
22.611150,11.745620
22.738179,11.745620
22.865208,11.745620
22.992237,11.745620
23.119266,11.745620
23.246295,11.745620
23.373324,12.524335
23.500353,12.524335
23.627382,12.654121
23.754411,12.654121
23.881440,12.654121
24.008469,12.654121
24.135498,12.654121
24.262526,12.654121
24.389555,12.654121
24.516584,12.654121
24.643613,12.394549
24.770642,12.394549
24.897671,12.134977
25.024700,12.134977
25.151729,11.875406
25.278758,11.875406
25.405787,11.875406
25.532816,11.875406
25.659845,11.875406
25.786874,11.875406
25.913903,12.005191
26.040932,12.005191
26.167960,12.394549
26.294989,12.394549
26.422018,12.654121
26.549047,12.654121
26.676076,12.654121
26.803105,12.654121
26.930134,12.654121
27.057163,12.654121
27.184192,12.654121
27.311221,12.654121
27.438250,12.654121
27.565279,12.654121
27.692308,12.654121
27.819337,12.654121
27.946366,12.654121
28.073394,12.654121
28.200423,12.654121
28.327452,12.654121
28.454481,12.654121
28.581510,12.654121
28.708539,12.394549
28.835568,12.394549
28.962597,12.134977
29.089626,12.134977
29.216655,11.745620
29.343684,11.745620
29.470713,11.745620
29.597742,11.745620
29.724771,12.134977
29.851800,12.134977
29.978829,12.524335
30.105857,12.524335
30.232886,12.654121
30.359915,12.654121
30.486944,12.654121
30.613973,12.654121
30.741002,12.654121
30.868031,12.654121
30.995060,12.654121
31.122089,12.654121
31.249118,12.654121
31.376147,12.654121
31.503176,12.654121
31.630205,12.654121
31.757234,12.654121
31.884263,12.654121
32.011291,12.654121
32.138320,12.654121
32.265349,12.654121
32.392378,12.654121
32.519407,12.654121
32.646436,12.654121
32.773465,12.654121
32.900494,12.654121
33.027523,12.524335
33.154552,12.524335
33.281581,12.524335
33.408610,12.524335
33.535639,12.524335
33.662668,12.524335
33.789697,12.524335
33.916725,12.524335
34.043754,13.562622
34.170783,13.562622
34.297812,13.822193
34.424841,13.822193
34.551870,13.822193
34.678899,13.822193
34.805928,13.822193
34.932957,13.822193
35.059986,13.822193
35.187015,13.822193
35.314044,13.822193
35.441073,13.822193
35.568102,13.822193
35.695131,13.822193
35.822159,13.822193
35.949188,13.822193
36.076217,13.822193
36.203246,13.822193
36.330275,13.822193
36.457304,13.822193
36.584333,13.822193
36.711362,13.822193
36.838391,14.860480
36.965420,14.860480
37.092449,14.990266
37.219478,14.990266
37.346507,14.990266
37.473536,14.990266
37.600565,14.990266
37.727594,14.990266
37.854622,14.990266
37.981651,15.704088
38.108680,15.704088
38.235709,15.704088
38.362738,15.704088
38.489767,15.704088
38.616796,15.704088
38.743825,15.704088
38.870854,15.704088
38.997883,15.704088
39.124912,15.704088
39.251941,15.704088
39.378970,15.704088
39.505999,15.704088
39.633028,15.704088
39.760056,15.704088
39.887085,15.704088
40.014114,16.872161
40.141143,16.872161
40.268172,17.131733
40.395201,17.131733
40.522230,17.391304
40.649259,17.391304
40.776288,17.391304
