time_sec,value
3.302752,12.621991
3.429781,12.621991
3.556810,12.752115
3.683839,12.752115
3.810868,12.882238
3.937897,12.882238
4.064926,13.142485
4.191955,13.142485
4.318984,13.402733
4.446013,13.402733
4.573042,13.793103
4.700071,13.793103
4.827100,13.793103
4.954128,13.793103
5.081157,13.793103
5.208186,13.793103
5.335215,13.793103
5.462244,13.793103
5.589273,13.793103
5.716302,13.793103
5.843331,13.793103
5.970360,13.793103
6.097389,13.793103
6.224418,13.793103
6.351447,13.793103
6.478476,13.793103
6.605505,14.443722
6.732534,14.443722
6.859562,14.703969
6.986591,14.703969
7.113620,14.964216
7.240649,14.964216
7.367678,15.744958
7.494707,15.744958
7.621736,15.875081
7.748765,15.875081
7.875794,15.875081
8.002823,15.875081
8.129852,15.875081
8.256881,15.875081
8.383910,15.875081
8.510939,15.875081
8.637968,15.744958
8.764996,15.744958
8.892025,15.744958
9.019054,15.744958
9.146083,15.744958
9.273112,15.744958
9.400141,16.005205
9.527170,16.005205
9.654199,16.395576
9.781228,16.395576
9.908257,16.655823
10.035286,16.655823
10.162315,17.046194
10.289344,17.046194
10.416373,17.436565
10.543402,17.436565
10.670430,17.826936
10.797459,17.826936
10.924488,18.087183
11.051517,18.087183
11.178546,18.087183
11.305575,18.087183
11.432604,18.087183
11.559633,18.087183
11.686662,18.087183
11.813691,18.087183
11.940720,18.087183
12.067749,18.087183
12.194778,18.087183
12.321807,18.087183
12.448836,18.087183
12.575865,18.087183
12.702893,18.087183
12.829922,18.087183
12.956951,18.087183
13.083980,18.087183
16.513761,20.949902
16.640790,20.949902
16.767819,21.080026
16.894848,21.080026
17.021877,21.080026
17.148906,21.080026
17.275935,21.080026
17.402964,21.080026
17.529993,21.080026
17.657022,21.080026
17.784051,21.210150
17.911080,21.210150
18.038109,21.210150
18.165138,21.210150
18.292167,21.210150
18.419195,21.210150
18.546224,21.210150
18.673253,21.210150
18.800282,21.080026
18.927311,21.080026
19.054340,21.080026
19.181369,21.080026
19.308398,21.080026
19.435427,21.080026
19.562456,21.080026
19.689485,21.080026
19.816514,21.080026
19.943543,21.080026
20.070572,21.080026
20.197601,21.080026
20.324629,21.080026
20.451658,21.080026
20.578687,21.080026
20.705716,21.080026
20.832745,21.080026
20.959774,21.080026
21.086803,21.080026
21.213832,21.080026
21.340861,21.080026
21.467890,21.080026
21.594919,21.080026
21.721948,21.080026
21.848977,21.080026
21.976006,21.080026
22.103035,21.080026
22.230064,21.080026
22.357092,21.080026
22.484121,21.080026
22.611150,21.080026
22.738179,21.080026
22.865208,21.080026
22.992237,21.080026
23.119266,20.819779
23.246295,20.819779
26.167960,18.217306
26.294989,18.217306
26.422018,18.217306
26.549047,18.217306
26.676076,18.217306
26.803105,18.217306
26.930134,18.217306
27.057163,18.217306
27.184192,18.217306
27.311221,18.217306
27.438250,18.087183
27.565279,18.087183
27.692308,18.087183
27.819337,18.087183
27.946366,18.087183
28.073394,18.087183
28.200423,18.087183
28.327452,18.087183
28.454481,18.087183
28.581510,18.087183
28.708539,18.087183
28.835568,18.087183
28.962597,17.826936
29.089626,17.826936
29.216655,17.436565
29.343684,17.436565
29.470713,17.176318
29.597742,17.176318
29.724771,17.176318
29.851800,17.176318
29.978829,17.176318
30.105857,17.176318
30.232886,17.176318
30.359915,17.176318
30.486944,17.176318
30.613973,17.176318
30.741002,17.176318
30.868031,17.176318
30.995060,17.176318
31.122089,17.176318
31.249118,17.176318
31.376147,17.176318
31.503176,17.046194
31.630205,17.046194
31.757234,16.785947
31.884263,16.785947
32.011291,16.265452
32.138320,16.265452
32.265349,16.135329
32.392378,16.135329
32.519407,16.135329
32.646436,16.135329
32.773465,16.135329
32.900494,16.135329
33.027523,16.135329
33.154552,16.135329
33.281581,16.135329
33.408610,16.135329
33.535639,16.135329
33.662668,16.135329
33.789697,15.484710
33.916725,15.484710
34.043754,15.354587
34.170783,15.354587
34.297812,15.094340
34.424841,15.094340
34.551870,14.834092
34.678899,14.834092
34.805928,14.443722
34.932957,14.443722
35.059986,14.183474
35.187015,14.183474
35.314044,14.183474
35.441073,14.183474
35.568102,14.183474
35.695131,14.183474
35.822159,14.183474
35.949188,14.183474
36.076217,14.053351
36.203246,14.053351
36.330275,13.662980
36.457304,13.662980
36.584333,13.272609
36.711362,13.272609
36.838391,13.012362
36.965420,13.012362
37.092449,13.012362
37.219478,13.012362
37.346507,13.012362
37.473536,13.012362
37.600565,12.556929
37.727594,12.491867
37.854622,12.491867
37.981651,12.361744
38.108680,12.361744
38.235709,12.101496
38.362738,12.101496
38.489767,11.841249
38.616796,11.841249
38.743825,11.450878
38.870854,11.450878
38.997883,11.320755
39.124912,11.320755
39.251941,10.930384
39.378970,10.930384
40.522230,8.327912
40.649259,8.327912
40.776288,8.327912
40.903317,8.327912
41.030346,8.327912
41.157375,8.327912
41.284404,8.327912
41.411433,8.327912
41.538462,8.327912
41.665490,8.327912
41.792519,8.197788
41.919548,8.197788
42.046577,7.937541
42.173606,7.937541
42.300635,8.067664
42.427664,8.067664
42.554693,8.067664
42.681722,8.067664
42.808751,8.067664
42.935780,8.067664
43.062809,8.067664
43.189838,8.067664
43.316867,8.067664
43.443896,8.067664
43.570924,8.067664
43.697953,8.067664
43.824982,7.937541
43.952011,7.937541
44.079040,7.547170
44.206069,7.547170
44.333098,7.286923
44.460127,7.286923
44.587156,7.026675
44.714185,7.026675
44.841214,6.766428
44.968243,6.766428
45.095272,6.896552
45.222301,6.896552
45.349330,6.896552
45.476359,6.896552
45.603387,6.896552
45.730416,6.896552
45.857445,6.896552
45.984474,6.896552
46.111503,6.896552
46.238532,6.896552
46.365561,6.896552
46.492590,6.896552
46.619619,6.896552
46.746648,6.896552
46.873677,6.896552
47.000706,6.896552
47.127735,6.506181
47.254764,6.506181
47.381793,6.115810
47.508821,6.115810
47.635850,5.985686
47.762879,5.985686
47.889908,5.725439
48.016937,5.725439
48.143966,5.855563
48.270995,5.855563
48.398024,6.245934
48.525053,6.245934
48.652082,6.506181
48.779111,6.506181
48.906140,6.506181
49.033169,6.506181
49.160198,6.506181
49.287227,6.506181
49.414255,6.506181
49.541284,6.506181
49.668313,6.506181
49.795342,6.506181
49.922371,6.376057
50.049400,6.376057
50.176429,6.115810
50.303458,6.115810
50.430487,5.725439
50.557516,5.725439
50.684545,5.725439
50.811574,5.725439
50.938603,5.595316
51.065632,5.595316
51.192661,5.204945
51.319689,5.204945
51.446718,4.944697
51.573747,4.944697
51.700776,4.944697
51.827805,4.944697
51.954834,4.944697
52.081863,4.944697
52.208892,4.944697
52.335921,4.944697
52.462950,4.814574
52.589979,4.814574
52.717008,4.554327
52.844037,4.554327
52.971066,4.294079
53.098095,4.294079
53.225124,3.903709
53.352152,3.903709
53.479181,3.773585
53.606210,3.773585
53.733239,3.773585
53.860268,3.773585
53.987297,3.773585
54.114326,3.773585
54.241355,3.773585
54.368384,3.773585
54.495413,3.773585
58.560339,3.773585
58.687368,3.773585
58.814397,3.773585
58.941426,3.773585
59.068454,3.773585
59.195483,3.773585
59.322512,3.773585
59.449541,3.773585
59.576570,3.773585
59.703599,3.773585
59.830628,3.773585
59.957657,3.773585
60.084686,3.773585
60.211715,3.773585
60.338744,3.773585
60.465773,3.773585
60.592802,3.773585
60.719831,3.773585
60.846860,3.773585
60.973888,3.773585
61.100917,3.773585
61.227946,3.773585
61.354975,3.773585
61.482004,3.773585
61.609033,3.253090
61.736062,3.253090
61.863091,3.122967
61.990120,3.122967
62.117149,3.383214
62.244178,3.383214
62.371207,3.383214
62.498236,3.383214
62.625265,3.383214
62.752294,3.383214
62.879323,3.383214
63.006351,3.383214
63.133380,3.383214
63.260409,3.383214
63.387438,3.383214
63.514467,3.383214
63.641496,3.383214
63.768525,3.383214
63.895554,3.383214
64.022583,3.383214
64.149612,3.383214
64.276641,3.383214
64.403670,3.383214
64.530699,3.383214
64.657728,3.383214
64.784757,3.383214
64.911785,3.383214
65.038814,3.383214
65.165843,3.383214
65.292872,3.383214
65.419901,3.383214
65.546930,3.383214
65.673959,3.383214
65.800988,3.383214
65.928017,3.383214
66.055046,3.383214
66.182075,3.122967
66.309104,3.122967
66.436133,2.992843
66.563162,2.992843
66.690191,2.732596
66.817219,2.732596
66.944248,2.732596
67.071277,2.732596
67.198306,2.732596
67.325335,2.732596
67.452364,2.732596
67.579393,2.732596
67.706422,2.732596
67.833451,2.732596
67.960480,2.732596
68.087509,2.732596
68.214538,2.732596
68.341567,2.732596
68.468596,2.732596
68.595625,2.732596
68.722653,2.732596
68.849682,2.732596
68.976711,2.472349
69.103740,2.472349
69.230769,2.081978
69.357798,2.081978
69.484827,1.821731
69.611856,1.821731
69.738885,1.821731
69.865914,1.821731
69.992943,1.821731
70.119972,1.821731
70.247001,2.602472
70.374030,2.602472
70.501059,2.732596
70.628088,2.732596
70.755116,2.732596
70.882145,2.732596
71.009174,2.732596
71.136203,2.732596
71.263232,2.732596
71.390261,2.732596
71.517290,2.732596
71.644319,2.732596
71.771348,2.472349
71.898377,2.472349
72.025406,2.081978
72.152435,2.081978
72.279464,1.821731
72.406493,1.821731
72.533522,1.821731
72.660550,1.821731
72.787579,1.821731
72.914608,1.821731
73.041637,1.821731
73.168666,1.821731
73.295695,2.472349
73.422724,2.472349
73.549753,2.732596
73.676782,2.732596
73.803811,2.732596
73.930840,2.732596
74.057869,2.732596
74.184898,2.732596
74.311927,2.732596
74.438956,2.732596
74.565984,2.472349
74.693013,2.472349
74.820042,2.212101
74.947071,2.212101
75.074100,2.081978
75.201129,2.081978
75.328158,2.732596
75.455187,2.732596
75.582216,2.732596
75.709245,2.732596
75.836274,2.732596
75.963303,2.732596
76.090332,2.732596
76.217361,2.732596
76.344390,2.732596
76.471418,2.732596
76.598447,2.732596
76.725476,2.732596
76.852505,2.732596
76.979534,2.732596
77.106563,2.732596
77.233592,2.732596
77.360621,2.472349
77.487650,2.472349
77.614679,2.081978
77.741708,2.081978
77.868737,2.472349
77.995766,2.472349
78.122795,2.732596
78.249824,2.732596
78.376853,2.862720
78.503881,2.862720
78.630910,3.383214
78.757939,3.383214
78.884968,3.903709
79.011997,3.903709
79.139026,4.294079
79.266055,4.294079
79.393084,4.554327
79.520113,4.554327
79.647142,5.074821
79.774171,5.074821
79.901200,5.465192
80.028229,5.465192
80.155258,5.595316
80.282287,5.595316
80.409315,5.595316
80.536344,5.595316
80.663373,5.595316
80.790402,5.595316
80.917431,5.595316
81.044460,5.595316
81.171489,5.204945
81.298518,5.204945
81.425547,4.944697
81.552576,4.944697
81.679605,4.814574
81.806634,4.814574
81.933663,4.814574
82.060692,4.814574
82.187721,4.814574
82.314749,4.814574
82.441778,4.814574
82.568807,4.814574
82.695836,4.814574
82.822865,4.814574
82.949894,4.814574
83.076923,4.814574
83.203952,4.684450
83.330981,4.684450
83.458010,4.163956
83.585039,4.163956
83.712068,3.903709
83.839097,3.903709
83.966126,3.773585
84.093155,3.773585
84.220183,3.773585
84.347212,3.773585
84.474241,3.773585
84.601270,3.773585
84.728299,3.773585
84.855328,3.773585
84.982357,3.773585
85.109386,3.773585
85.236415,3.773585
85.363444,3.773585
85.490473,3.773585
85.617502,3.773585
85.744531,3.773585
85.871560,3.773585
85.998589,3.773585
86.125618,3.773585
86.252646,3.122967
86.379675,3.122967
86.506704,3.122967
86.633733,3.122967
86.760762,3.513338
86.887791,3.513338
87.014820,3.513338
87.141849,3.513338
87.268878,3.513338
87.395907,3.513338
87.522936,3.513338
87.649965,3.513338
87.776994,3.383214
87.904023,3.383214
88.031052,3.383214
88.158080,3.383214
88.285109,3.383214
88.412138,3.383214
88.539167,3.383214
88.666196,3.383214
88.793225,3.383214
88.920254,3.383214
89.047283,3.383214
89.174312,3.383214
89.301341,3.383214
89.428370,3.383214
89.555399,3.383214
89.682428,3.383214
89.809457,3.383214
89.936486,3.383214
90.063514,3.383214
90.190543,3.383214
90.317572,3.383214
90.444601,3.383214
90.571630,3.383214
90.698659,3.383214
90.825688,3.383214
90.952717,3.383214
91.079746,3.383214
91.206775,3.383214
91.333804,3.383214
91.460833,3.383214
91.587862,3.383214
91.714891,3.383214
91.841920,3.383214
91.968948,3.383214
92.095977,3.383214
92.223006,3.383214
92.350035,3.383214
92.477064,3.383214
92.604093,3.383214
92.731122,3.383214
92.858151,3.383214
92.985180,3.383214
93.112209,3.383214
93.239238,3.383214
93.366267,3.383214
93.493296,3.383214
93.620325,3.383214
93.747354,3.383214
93.874382,3.383214
94.001411,3.383214
94.128440,3.383214
94.255469,3.383214
94.382498,3.383214
94.509527,3.383214
94.636556,3.383214
94.763585,3.383214
94.890614,3.383214
95.017643,3.383214
95.144672,3.383214
95.271701,3.383214
95.398730,3.383214
95.525759,3.383214
95.652788,3.383214
95.779817,3.383214
95.906845,3.383214
96.033874,3.383214
96.160903,3.383214
96.287932,3.383214
96.414961,3.383214
96.541990,3.383214
96.669019,3.513338
96.796048,3.513338
96.923077,3.903709
97.050106,3.903709
97.177135,4.424203
97.304164,4.424203
97.431193,4.554327
97.558222,4.554327
97.685251,4.554327
97.812279,4.554327
97.939308,4.554327
98.066337,4.554327
98.193366,4.554327
98.320395,4.554327
98.447424,4.554327
98.574453,4.554327
98.701482,4.944697
98.828511,4.944697
98.955540,5.465192
99.082569,5.465192
99.209598,5.595316
99.336627,5.595316
99.463656,5.595316
99.590685,5.595316
99.717713,5.595316
99.844742,5.595316
99.971771,5.595316
100.098800,5.595316
100.225829,5.204945
100.352858,5.204945
100.479887,4.944697
100.606916,4.944697
100.733945,4.944697
100.860974,4.944697
100.988003,4.684450
101.115032,4.684450
101.242061,4.554327
101.369090,4.554327
101.496119,4.163956
101.623147,4.163956
101.750176,3.903709
101.877205,3.903709
102.004234,3.773585
102.131263,3.773585
102.258292,3.773585
102.385321,3.773585
102.512350,3.773585
102.639379,3.773585
102.766408,3.773585
102.893437,3.773585
103.020466,3.773585
103.147495,3.773585
103.274524,3.773585
103.401553,3.773585
103.528582,3.773585
103.655610,3.773585
103.782639,3.773585
103.909668,3.773585
104.036697,3.773585
104.163726,3.773585
104.290755,3.773585
104.417784,3.773585
104.544813,3.773585
104.671842,3.773585
104.798871,3.773585
104.925900,3.773585
105.052929,3.773585
105.179958,3.773585
105.306987,3.643461
105.434016,3.643461
105.561044,3.643461
105.688073,3.643461
105.815102,4.424203
105.942131,4.424203
106.069160,4.554327
106.196189,4.554327
106.323218,4.554327
106.450247,4.554327
106.577276,4.554327
106.704305,4.554327
106.831334,4.554327
106.958363,4.554327
107.085392,4.554327
107.212421,4.554327
107.339450,4.554327
107.466478,4.554327
107.593507,4.554327
107.720536,4.554327
107.847565,4.554327
107.974594,4.554327
108.101623,4.294079
108.228652,4.294079
108.355681,3.773585
108.482710,3.773585
108.609739,3.773585
108.736768,3.773585
108.863797,3.773585
108.990826,3.773585
109.117855,3.773585
109.244884,3.773585
109.371912,3.773585
109.498941,3.773585
109.625970,4.424203
109.752999,4.424203
109.880028,4.554327
110.007057,4.554327
110.134086,4.554327
110.261115,4.554327
110.388144,4.554327
110.515173,4.554327
110.642202,4.554327
110.769231,4.554327
110.896260,4.554327
111.023289,4.554327
111.150318,4.554327
111.277347,4.554327
111.404375,4.554327
111.531404,4.554327
111.658433,4.554327
115.723359,7.677293
115.850388,7.677293
115.977417,7.677293
116.104446,7.677293
116.231475,7.677293
116.358504,7.677293
116.485533,7.677293
116.612562,7.677293
116.739591,7.677293
116.866620,7.677293
116.993649,7.677293
117.120677,7.677293
117.247706,7.677293
117.374735,7.677293
117.501764,7.677293
117.628793,7.677293
117.755822,7.547170
117.882851,7.547170
118.009880,6.896552
118.136909,6.896552
118.263938,6.766428
118.390967,6.766428
118.517996,6.896552
118.645025,6.896552
118.772054,6.896552
118.899083,6.896552
119.026112,6.896552
119.153140,6.896552
119.280169,6.896552
119.407198,6.896552
119.534227,6.896552
119.661256,6.896552
119.788285,6.506181
119.915314,6.506181
120.042343,6.376057
120.169372,6.376057
120.296401,6.506181
120.423430,6.506181
120.550459,6.506181
120.677488,6.506181
120.804517,6.506181
120.931546,6.506181
121.058574,6.506181
121.185603,6.506181
121.312632,6.506181
121.439661,6.506181
121.566690,6.766428
121.693719,6.766428
121.820748,7.026675
121.947777,7.026675
122.074806,7.286923
122.201835,7.286923
122.328864,7.547170
122.455893,7.547170
122.582922,8.197788
122.709951,8.197788
122.836980,8.327912
122.964008,8.327912
123.091037,8.327912
123.218066,8.327912
123.345095,8.327912
123.472124,8.327912
123.599153,8.327912
123.726182,8.327912
124.615385,10.800260
124.742414,10.800260
124.869442,10.800260
124.996471,10.800260
125.123500,10.800260
125.250529,10.800260
125.377558,10.800260
125.504587,10.800260
125.631616,10.800260
125.758645,10.800260
125.885674,10.800260
126.012703,10.800260
126.139732,10.800260
126.266761,10.800260
126.393790,10.800260
126.520819,10.800260
126.647848,10.800260
126.774876,10.800260
126.901905,10.800260
127.028934,10.800260
131.474947,12.101496
131.601976,12.166558
131.729005,12.166558
131.856034,12.166558
131.983063,13.142485
132.110092,13.207547
132.237121,13.402733
132.364150,13.467794
132.491179,13.662980
132.618207,13.793103
132.745236,13.793103
132.872265,13.793103
132.999294,13.793103
133.126323,13.793103
133.253352,13.793103
133.380381,13.793103
133.507410,13.793103
133.634439,13.793103
133.761468,13.793103
133.888497,13.793103
134.142555,13.467794
134.269584,13.662980
134.396613,13.728042
134.523641,13.923227
134.650670,13.923227
134.777699,13.923227
134.904728,13.923227
135.031757,13.923227
135.158786,13.923227
135.285815,13.923227
135.412844,13.923227
135.539873,13.923227
135.666902,13.923227
135.793931,13.793103
135.920960,13.793103
136.047989,13.142485
136.175018,13.142485
136.302047,13.142485
136.429076,13.142485
136.556104,13.142485
136.683133,13.142485
136.810162,13.012362
136.937191,13.012362
137.064220,11.841249
137.191249,11.841249
137.318278,11.450878
137.445307,11.450878
137.572336,11.190631
137.699365,11.190631
137.826394,11.190631
137.953423,11.190631
138.080452,11.190631
138.207481,11.190631
138.334510,11.190631
138.461538,11.190631
138.588567,11.190631
138.715596,11.190631
138.842625,11.190631
138.969654,11.190631
139.096683,11.060507
139.223712,11.060507
139.350741,10.800260
139.477770,10.800260
145.448130,8.327912
145.575159,8.327912
145.702188,8.327912
145.829217,8.327912
145.956246,8.327912
146.083275,8.327912
146.210303,8.327912
146.337332,8.327912
146.464361,8.067664
146.591390,8.067664
146.718419,7.937541
146.845448,7.937541
146.972477,7.937541
147.099506,7.937541
147.226535,8.067664
147.353564,8.067664
147.480593,8.067664
